id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
695717157632978282,Rare Tranquil Garden Oasis -   Enoggera Dairy,143458019,Ann,,Enoggera,-27.42432,152.99282,Entire home/apt,116,1,121,2025-06-02,3.58,1,109,35,
695828341926201357,"Cheerful 1 bedroom, shared bath, with free parking",475540721,Lawrice,,Forest Lake - Ellen Grove,-27.63249,152.97502,Private room,61,1,79,2025-05-04,2.33,1,365,15,
696025349708511883,Riverside Terrace: Inner-city Retro-chic with Pool,519005019,Rudi And Ish,,Auchenflower,-27.476906115069443,153.0003819527786,Entire home/apt,196,3,36,2025-03-02,1.06,35,335,14,
696103220124403521,"Luxe 4-5BR Retreat w/Pool, Sauna, BBQ & DualLiving",10704867,Megan,,Annerley,-27.51009,153.02927,Entire home/apt,687,4,37,2024-10-15,1.12,1,25,5,
696557166749818210,Art Heart ♥ Amidst the best bits of South Brisbane,475698809,Mark,,South Brisbane,-27.47432,153.01406,Entire home/apt,159,1,167,2025-06-01,4.96,2,264,53,
696633010973221590,Spacious 2-bedroom apartment in Brisbane City!,475712739,Benjamin,,Spring Hill,-27.463143520314073,153.0273088440299,Entire home/apt,,2,130,2025-01-01,3.83,3,0,1,
696776401844447208,Lovely coastal unit in fabulous location,184162074,Brooke & Mark,,Manly - Lota,-27.45825,153.1821,Entire home/apt,175,3,62,2025-05-17,1.87,1,288,29,
698971953107091608,Toowong,476168436,Les,,Toowong,-27.48584,152.98024,Entire home/apt,238,2,19,2025-05-03,0.58,1,52,4,
699540422040299350,Single 'Roo' Room,6829259,Adrienne,,Bald Hills,-27.32168,153.01128,Private room,,4,36,2025-05-11,1.07,1,1,9,
699814726114005674,Lovely 1 bed ground floor apartment with car park,105550361,Sarah,,Red Hill (Qld),-27.45716,153.00786,Entire home/apt,126,2,85,2025-05-14,2.54,4,262,26,
700143126017200442,"Riverside Apartment w/ Rooftop Pool, Gym & Parking",78924442,Lee And Bella,,Hamilton (Qld),-27.4407772,153.0683427,Entire home/apt,137,1,162,2025-05-11,4.81,286,347,61,
700278258562654019,Dress Circle! 2Bed/2Bath/1Car/Amazing Views ~ CBD,3384506,Andy,,Brisbane City,-27.47153,153.0255,Entire home/apt,358,7,97,2025-05-28,2.91,120,46,50,
700784113066744023,South Bank and city.  Nice apartment with parking,48206443,Maria,,South Brisbane,-27.47079,153.01736,Entire home/apt,,1,18,2024-10-02,0.59,5,0,1,
701172258917360694,Riverside 3-bedroom apartment with amazing views!,271071073,Kezzi,,Brisbane City,-27.4624632,153.0336229,Entire home/apt,259,2,129,2025-05-20,3.86,9,36,29,
701201744792416887,Lovely One Bedroom unit with River Views,22433060,Christie,,Paddington - Milton,-27.468854362415883,153.00581942396406,Entire home/apt,,3,82,2025-05-16,2.44,2,0,19,
701641414577519916,Kangaroo Point Escape,534248160,Leesha,,Kangaroo Point,-27.47981,153.03557,Entire home/apt,329,3,31,2025-05-05,1.04,1,59,14,
701738349739784584,"Endless Views, King Bed, Car Park & Rooftop Pool",78924442,Lee And Bella,,Fortitude Valley,-27.45658,153.03342,Entire home/apt,160,1,157,2025-05-30,4.65,286,350,53,
701949334966347329,Entire guest suite Close to Brisbane City,106172718,Gaya,,The Gap,-27.44851,152.931935,Entire home/apt,,2,18,2023-10-27,0.53,1,156,0,
701951077122035676,Lovely 2-Bedroom with River view - Pool + Gym,38752527,Talal,,Brisbane City,-27.47146,153.031,Entire home/apt,234,2,38,2025-01-25,1.13,4,143,4,
702296119780757167,"Retro style: own bathroom, aircon + pool & shops!",26499324,Natalie,,Aspley,-27.364922568698166,153.01215070413897,Private room,70,3,51,2025-06-07,1.54,1,135,16,
702303662886808355,Cozy bedroom in clean & tidy apartment St. Lucia,382654686,Rod,,St Lucia,-27.49439,153.00489,Private room,69,6,47,2025-03-17,1.40,2,180,11,
702411618496860198,Private room in spacious tranquil garden apartment,12063744,Malcolm,,Greenslopes,-27.5057746,153.0513919,Private room,90,3,28,2025-05-19,0.83,1,185,10,
703059321738174220,LADY ONLY~Lovely Master bedroom,50954398,Katy Qing,,Annerley,-27.51103,153.03796,Private room,90,1,75,2025-05-01,2.25,1,179,4,
703903872510713909,Single room in a house close to nature,326529580,Florencia,,Red Hill (Qld),-27.45394,152.9997,Private room,59,1,82,2025-05-17,2.43,2,252,15,
704007335964814408,Contemporary 2 Bedroom Townhouse,477186808,Rich,,Brighton (Qld),-27.29158,153.0511,Entire home/apt,,1,0,,,1,87,0,
704054489179764361,Lovely 1-bedroom unit in the heart of New Farm,427322264,James,,New Farm,-27.46411,153.04777,Entire home/apt,136,1,158,2025-05-30,4.74,3,344,58,
704532978333475384,Stylish Apt w/ Amazing Rooftop Pool & Sun Lounges,78924442,Lee And Bella,,Fortitude Valley,-27.45523,153.03207,Entire home/apt,127,1,88,2025-05-24,2.63,286,346,39,
704871238051526214,1 room in a shared house central easy location,74983772,Sophia,,Kangaroo Point,-27.47750465382491,153.03939420729876,Private room,149,1,19,2024-10-27,0.56,6,365,2,
705208433196181937,2-Level Spacious 4BR Family Home 10min SthBank/CBD,477356777,John,,Tarragindi,-27.5213,153.04662,Entire home/apt,179,6,18,2025-05-18,0.60,2,62,5,
705510607700277199,Modern apartment in the heart of Newstead,48972124,Nikita,,Newstead - Bowen Hills,-27.44712,153.0453,Entire home/apt,151,1,109,2025-06-07,5.35,1,28,95,
706312516429397480,"Homely, Private & Secure With Balcony & Car Park",105550361,Sarah,,Red Hill (Qld),-27.45624,153.00853,Entire home/apt,129,2,38,2025-05-25,1.13,4,162,14,
706767377708088744,Urban Apartment in the Heart of Paddington,279001183,MadeComfy,,Paddington - Milton,-27.46192,152.99932,Entire home/apt,162,3,26,2025-05-30,0.78,93,347,11,
706847424414775436,Ultimate Riverview Designer 2BD Apartment at CBD,97177917,Olivia,,Brisbane City,-27.47091,153.02262,Entire home/apt,310,2,170,2025-06-06,5.18,129,171,60,
707591276227384199,Tranquil Private Guest Suite + heated pool 3 beds,437754137,Anissa,,Coorparoo,-27.50906,153.07052,Private room,206,4,18,2025-02-08,0.54,10,167,1,
708196897365957922,Resort-style 4 bed-room house with pool.,378196474,Jill,,Hawthorne,-27.45819,153.0575,Entire home/apt,850,5,2,2023-01-13,0.07,1,110,0,
708215064839858130,Private fully self-contained space in Ashgrove,32406977,Kelli,,Ashgrove,-27.4365006,152.9883728,Entire home/apt,120,1,151,2025-06-06,4.55,1,56,41,
708903402497139017,One bedroom apartment in Newstead with free Wi-FI,94894703,Zoe,,Newstead - Bowen Hills,-27.45244,153.04256,Entire home/apt,141,6,14,2025-05-05,0.80,1,97,8,
708926807195447849,"Private bedroom, own bathroom.",40233357,Cody,,Norman Park,-27.47233,153.05695,Private room,89,1,59,2025-05-04,2.15,1,84,22,
708941162340056442,"Huge, stylish 1 bed - pool, huge balcony, pet appr",23472955,Fiona,,Hamilton (Qld),-27.43917,153.069,Entire home/apt,180,4,31,2025-05-06,1.02,1,177,9,
709678569451966790,Cosy Apartment w Roof Top Pool/GYM,161494797,Mengjiao,,South Brisbane,-27.47444,153.01446,Entire home/apt,190,1,95,2025-05-05,2.92,13,27,35,
709686922493553026,West End 1 Bedroom Apartment - Level 3,41418125,Ella,,South Brisbane,-27.47638,153.0125,Entire home/apt,223,3,5,2024-11-26,0.16,10,348,2,
709726261156297233,Cozy 4 bedroom house in Sunnybank Hills,164771379,Cara,,Runcorn,-27.60031,153.06526,Entire home/apt,173,2,40,2025-05-25,1.26,9,157,19,
709858383172794606,CBD/Southbank Queenslander/5BR/3.5 bath/3 carpark,478367840,Meiyuan,,Highgate Hill,-27.48272,153.01763,Entire home/apt,420,1,114,2025-06-06,5.77,1,173,83,
709949572591728830,Private room queen size bed in a cosy Unit.,478385419,Etienne,,Ashgrove,-27.4393,152.99043,Private room,148,1,2,2023-01-17,0.07,1,90,0,
710239180434886673,Eclectic 4-Bedroom Pool Villa,11347013,Nanna,,Tarragindi,-27.52885,153.03773,Entire home/apt,,7,3,2025-01-08,0.10,1,0,1,
710341937904891348,"Lovely 3 Bedroom, 2 Level Unit with Wi-fi & Pool",161218980,Kangaroo Point Real Estate,,Kangaroo Point,-27.468913078921403,153.03624575641402,Entire home/apt,300,5,39,2025-05-04,1.24,16,208,10,
710379947584859873,"Lovely Two Bedroom Unit in Ascot, Close to Shops",161218980,Kangaroo Point Real Estate,,Ascot,-27.43332,153.07122,Entire home/apt,196,5,23,2025-05-29,0.70,16,78,9,
710599870549657303,"Top Floor w/Great Views 1BD unit, Pool & Gym",462793159,Xiaoyi,,South Brisbane,-27.47372,153.01594,Entire home/apt,202,1,189,2025-06-02,5.66,44,112,72,
711727833004157196,Inner-City Vibes! 2Bed/1Bath/1Car/Balcony~CBD,3384506,Andy,,Brisbane City,-27.46571,153.03095,Entire home/apt,276,7,35,2025-05-05,1.06,120,74,13,
711907395961120117,"One Bedroom Unit with Pool, Parking & Wi-Fi",161218980,Kangaroo Point Real Estate,,Kangaroo Point,-27.46916,153.0372,Entire home/apt,177,5,6,2024-10-02,0.20,16,194,1,
712536052171061436,Luxury Hamptons Apartment in City Centre,78924442,Lee And Bella,,Brisbane City,-27.4666883,153.0259469,Entire home/apt,111,1,149,2025-05-19,4.93,286,355,60,
713150403684676669,Teneriffe stylish 1 Bedroom apartment,34088553,Stephen,,Newstead - Bowen Hills,-27.45521,153.04763,Entire home/apt,253,2,44,2025-05-05,1.35,1,93,15,
713495195492662871,Close to Garden City shopping center,8212647,Lily,,Eight Mile Plains,-27.57103,153.08089,Entire home/apt,127,1,167,2025-06-05,5.07,1,50,60,
713893367404700405,"Fantastic river/city view, One bedroom apartment",477510559,Min,,South Brisbane,-27.4735085,153.0137757,Entire home/apt,240,2,31,2025-05-31,0.94,2,69,8,
714103243539319761,Woolstore Elegance ~ 2Bed/2Bath/1Car ~ Teneriffe,3384506,Andy,,Newstead - Bowen Hills,-27.45163,153.04821,Entire home/apt,295,7,72,2025-06-06,2.29,120,79,27,
714198072330845696,5 B/R home w/ Pool & Media Room 10min from Airport,43309761,Steve,,Nundah,-27.39002,153.05952,Entire home/apt,390,3,58,2025-05-31,1.78,1,178,26,
714616516622757434,Central Private FREE WI-FI  Smart TV AC 15min CBD,127162440,R,,Sunnybank,-27.57854,153.05341,Entire home/apt,121,1,21,2025-04-24,0.65,5,354,2,
714845267656294320,"2 BR loft b/w CBD and Fortitude Valley, Brisbane",138649185,Sidharth,,Fortitude Valley,-27.4602,153.03585,Entire home/apt,515,3,0,,,45,363,0,
715027302082534357,Superb 2 Bedroom Apartment Close to Brisbane CBD,138649185,Sidharth,,South Brisbane,-27.47739,153.02054,Entire home/apt,950,3,0,,,45,358,0,
715465466663743521,Lvl 75 Sky Home in City Centre w/ Car Park & Pool,78924442,Lee And Bella,,Brisbane City,-27.4718535,153.0288312,Entire home/apt,280,1,147,2025-05-16,4.45,286,339,57,
715529969344541988,Modern One Bedroom Unit in Heart of Kangaroo Point,161218980,Kangaroo Point Real Estate,,Kangaroo Point,-27.4701,153.03687,Entire home/apt,176,5,9,2024-11-02,0.28,16,113,3,
715624900240658778,"Prime 1 Bedroom in Frog's Hollow, CBD",138649185,Sidharth,,Brisbane City,-27.47133,153.02806,Entire home/apt,450,3,0,,,45,363,0,
715700343539600033,Brilliant 2 Bedroom Apartment in Brisbane,138649185,Sidharth,,Brisbane City,-27.47247,153.02444,Entire home/apt,600,3,0,,,45,363,0,
715742017527934627,Terrific One Bedroom Apartment in Brisbane,138649185,Sidharth,,Kangaroo Point,-27.47077,153.03649,Entire home/apt,350,3,0,,,45,363,0,
717112210139345763,Stylish Riverview Apt. with Parking n Wi-Fi,331440566,Will,,South Brisbane,-27.473974924297316,153.013598674205,Entire home/apt,196,1,234,2025-06-02,7.06,13,127,90,
717369947452183894,"Cosy 1-Bed with River Views, Pool, Gym & BBQ",279001183,MadeComfy,,Brisbane City,-27.463,153.03094,Entire home/apt,167,3,28,2025-05-20,0.88,93,342,9,
718214354232885604,Habitación para una persona en Paddington,326529580,Florencia,,Red Hill (Qld),-27.45392,152.99832,Private room,57,1,108,2025-05-24,3.26,2,281,31,
718322410368204397,"CASSA ONE - Pool, Gym, BBQ & River View Apt CBD",464306667,The Cassa,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,195,2,44,2025-04-25,1.33,31,158,9,
718408282369407194,Peaceful apartment near airport,302658801,Jonathon,,Nundah,-27.40527,153.05959,Entire home/apt,134,1,79,2025-05-23,2.42,1,26,5,
718611440706238703,High floor studio in core of South Brisbane,477510559,Min,,South Brisbane,-27.4735085,153.0137757,Entire home/apt,186,1,32,2025-05-17,1.04,2,49,10,
719139217130076238,Charming Bayside Brighton Cottage,26464082,Caddy,,Brighton (Qld),-27.30393,153.06476,Entire home/apt,198,3,33,2025-04-06,1.11,1,19,8,
719526968594573528,"Big home with pool,spa and ac",2725619,Andrea,,Tarragindi,-27.53835,153.04751,Entire home/apt,283,3,20,2025-04-27,0.64,5,42,11,
720519671363730344,The Summer Home! 2Bed/2Bath/1Car/Balcony ~ Bulimba,3384506,Andy,,Bulimba,-27.44885,153.06071,Entire home/apt,273,7,53,2025-05-04,1.61,120,25,24,
720728464234844546,The Cottage,384592815,Mark,,New Farm,-27.45736567767081,153.04166584722137,Entire home/apt,212,2,13,2025-06-01,0.40,1,63,4,
720730298937077392,Modern Brisbane Home,154137428,Sarah,,Salisbury - Nathan,-27.54825,153.02871,Entire home/apt,161,14,4,2025-01-03,0.13,2,52,2,
721151666011831274,Luxury riverfront apartment w parking in Hamilton,480502735,Vaneet,,Hamilton (Qld),-27.43876,153.06091,Entire home/apt,166,1,84,2025-05-10,2.60,1,300,13,
721460402830371694,Studio 54,120029185,Mark,,Rocklea - Acacia Ridge,-27.55656,153.01796,Entire home/apt,125,5,23,2025-05-23,0.72,10,57,10,
721481345041298565,Stylish & Sweet in New Farm ~ 2 Bed/1 Bath /1 Car,3384506,Andy,,New Farm,-27.46896,153.04366,Entire home/apt,,14,57,2025-01-06,1.75,120,0,18,
721484437906667714,Big and Beautiful 5 Bedroom Home,120029185,Mark,,Rocklea - Acacia Ridge,-27.55532,153.01732,Entire home/apt,480,3,5,2025-05-03,0.15,10,69,1,
721866370304146921,Spacious Valley Pad in James Street Precinct,78924442,Lee And Bella,,Fortitude Valley,-27.4565331,153.0377851,Entire home/apt,173,1,152,2025-05-23,4.64,286,341,56,
722809242403309756,Cute character home near city,24392990,Laura,,Fairfield - Dutton Park,-27.4918,153.02393,Private room,,7,30,2024-07-12,0.92,1,0,1,
722904762783426042,"Inner City Jungle, heated pool, great location",99318744,Darren,,South Brisbane,-27.47409,153.01371,Entire home/apt,216,2,72,2025-05-29,2.20,1,18,14,
722981359408027455,Bright 2 Bedroom Apartment in Brisbane,138649185,Sidharth,,Paddington - Milton,-27.4698,153.00426,Entire home/apt,858,3,0,,,45,363,0,
723436177593272306,Private Master Bedroom (Own Bathroom),449318922,John,,Rocklea - Acacia Ridge,-27.55651,153.01435,Private room,85,3,55,2025-05-12,1.93,5,342,5,
724083798031806522,Fox Townhouse (SEQ) - 2 bedroom 2 bathroom,69434871,Cindy,,Wynnum,-27.4366708,153.1718018,Entire home/apt,395,91,16,2025-04-17,0.51,3,94,6,
724588624311296660,"Stunning One Bed with Pool, Tennis Court, Gym",161218980,Kangaroo Point Real Estate,,Kangaroo Point,-27.46911,153.03723,Entire home/apt,195,5,38,2025-06-01,1.16,16,115,13,
725514570843673530,KozyGuru | Hidden Gem in Carindale | 3 Bed House,35345357,MeiXiang,,Carindale,-27.50459,153.11613,Entire home/apt,228,3,67,2025-05-22,2.05,15,30,36,
725658662718870686,Chic 2-Bed Apartment & 5 minutes walk to QPAC,279001183,MadeComfy,,South Brisbane,-27.47284,153.01452,Entire home/apt,203,3,43,2025-03-05,1.34,93,276,13,
726967730507061750,The Garden Villa: An Urban Resort Oasis,519005019,Rudi And Ish,,Mount Gravatt,-27.5348224,153.0736559,Entire home/apt,216,2,64,2025-05-25,1.98,35,338,25,
727204365439270082,Single room in a fully furnished apartment.,419466627,Nick,,Spring Hill,-27.46412,153.02356,Private room,95,3,0,,,1,35,0,
727210283375314720,Snug 2 Bedroom Apartment In The CBD,138649185,Sidharth,,Brisbane City,-27.46552,153.02796,Entire home/apt,520,3,0,,,45,363,0,
727227935881285283,Apartment with Panoramic Views,174339920,Letecia,,New Farm,-27.46422,153.04056,Entire home/apt,285,2,51,2025-05-04,2.00,1,297,19,
727805364030622718,Perfect light & bright Granny Flat with Courtyard,227561938,Kate,,Wakerley,-27.48625,153.15412,Entire home/apt,81,2,14,2023-12-21,0.43,1,159,0,
728343831378572207,"Beautiful light & bright room, own bathroom",395840627,Grace,,Stafford,-27.41057,153.01603,Private room,81,1,48,2025-04-21,1.48,1,102,17,
729350945176058213,Master Bedroom Ensuite 1 min walk to train station,39963667,Tye,,Boondall,-27.34767,153.06783,Private room,,1,68,2025-03-22,2.12,12,0,1,
729926887063066315,Funky chermside escape,83525510,Dominic,,Chermside,-27.39373,153.03396,Entire home/apt,157,3,37,2025-05-30,1.24,1,352,16,
730302084114385592,Tranquil 2-Bed Family Home with Deck Among Trees,279001183,MadeComfy,,Bardon,-27.45918,152.98641,Entire home/apt,200,3,53,2025-05-16,1.67,93,257,26,
730482615872591985,Balmoral Palms,35836041,Annette,,Balmoral,-27.45664,153.06769,Entire home/apt,,2,16,2024-04-21,0.50,2,0,0,
730851162051138164,Contemporary Cute! 2Bed/1Bath/1Car~House~10min CBD,3384506,Andy,,Windsor,-27.43645,153.03266,Entire home/apt,305,7,46,2025-05-03,0.92,120,59,23,
731297403565282913,Elegant&modern 1 bedroom Apartment Infinity Pool,482150006,Hao,,Fortitude Valley,-27.45574,153.03297,Entire home/apt,135,1,12,2025-04-27,0.38,19,160,4,
731306137494529963,Bright and Sunny 1Bedroom Apartment + Rooftop Pool,482150006,Hao,,Fortitude Valley,-27.4552,153.0325,Entire home/apt,149,1,45,2025-04-29,1.42,19,171,6,
731559126745760714,Historic Warehouse in New Farm,3384506,Andy,,New Farm,-27.46445,153.04952,Entire home/apt,238,7,129,2025-05-27,1.76,120,60,26,
731652274866426508,New Farm Art Deco Delight,75281480,Tim,,New Farm,-27.4696,153.04997,Entire home/apt,,1,6,2024-09-21,0.25,1,0,3,
731730301781581491,"Private Courtyard, Deck, Airport 15 min, City 3km",21702754,Natasha,,Kelvin Grove - Herston,-27.4458,153.01386,Private room,,3,9,2024-10-21,0.71,3,0,8,
732101349348819724,Upmarket Apt in City Centre! Luxurious & Spacious!,78924442,Lee And Bella,,Brisbane City,-27.4666883,153.0259469,Entire home/apt,129,1,121,2025-05-24,3.77,286,359,39,
733004512586605833,Comfort & Classic 2BR space @Brisbane CBD,138649185,Sidharth,,Brisbane City,-27.47082,153.02855,Entire home/apt,533,3,1,2023-09-23,0.05,45,363,0,
733108074558143576,Classy 2 BR Apartment in South Brisbane,138649185,Sidharth,,South Brisbane,-27.47497,153.01639,Entire home/apt,,3,0,,,45,363,0,
733402145358666517,Stylish Unit - Brisbane CBD,169980353,Cesar,,Spring Hill,-27.4625869,153.0305329,Entire home/apt,181,3,15,2025-06-04,2.76,1,13,15,
733713384810250216,"Unique B&B in funky West End, Brisbane",166302382,Mark And Vicki,,West End,-27.48778,152.99762,Entire home/apt,223,1,150,2025-06-01,4.72,1,169,53,
734222059846613095,FV Cozy 2 bedroom Apartment with Parking,482150006,Hao,,Fortitude Valley,-27.45777,153.03078,Entire home/apt,179,1,30,2024-12-03,0.95,19,165,2,
734245917340415471,"Luxe Portside Apt w/ River View, Parking, King Bed",78924442,Lee And Bella,,Hamilton (Qld),-27.4396948,153.0696393,Entire home/apt,177,1,128,2025-05-01,4.00,286,349,42,
734252640309261751,Central Valley 2 bedroom Apartment + Free parking,482150006,Hao,,Fortitude Valley,-27.45761,153.03556,Entire home/apt,164,2,33,2025-05-07,1.06,19,55,6,
734272462514701322,Spacious 2-bedroom apartment in Brisbane City!,475712739,Benjamin,,Brisbane City,-27.46439,153.0284,Entire home/apt,249,2,129,2025-05-28,4.01,3,360,57,
734307057393056248,2 Bedroom Apartment in the Heart of South Brisbane,42632877,Chris,,South Brisbane,-27.47605,153.01465,Entire home/apt,269,2,90,2025-05-19,2.92,6,55,28,
734535663860435051,Vibrant 2BR Family Home with Movie Theatre!,6251770,Ella,,Manly West,-27.46429,153.17412,Entire home/apt,152,2,108,2025-05-18,3.48,1,108,37,
734947881164157265,Super convenient 2BR+2BA APT+ Free Onsite Parking,482165605,Dan,,South Brisbane,-27.47271,153.01702,Entire home/apt,206,2,149,2025-05-22,4.61,13,218,50,
735001480467115278,Multi Million River View 3BD Penthouse at SouthBan,97177917,Olivia,,South Brisbane,-27.47203,153.01539,Entire home/apt,406,3,117,2025-05-18,3.71,129,138,38,
735011187104231854,Unique Tropical Inner City Private Cinema Retreat,268442175,Vicky,,Auchenflower,-27.47072,152.99034,Entire home/apt,124,2,92,2025-06-06,2.87,2,2,31,
